CustomerID,Name,Age,Gender,MembershipLevel,IncomeLevel,ElectronicsSpending,ClothingSpending,GrocerySpending,HomeSpending,Visits,PurchaseFrequency,OnlineActivity,EmailOpens,AppUsage,LoyaltyPoints
CUST0142,Customer_142,45,Female,Gold,41235.48171688738,1055.1297297457245,765.4020319753251,297.6379579546412,633.8928999058285,1,3,41.569539248294575,19.538745345818793,9.753150496367796,190.6756139044299
CUST0143,Customer_143,45,Male,Silver,49158.49920978112,1008.9818656928512,875.8742345381457,352.2573701202731,629.9881934895216,2,3,44.53540334643486,18.638856508139206,0.0,201.42265031451265
CUST0144,Customer_144,42,Male,Gold,43157.333588479196,1001.1980330569014,919.0499679779066,355.94518171390393,396.4513629430157,3,4,42.694052404437514,20.846102452039162,3.3228064897770233,208.57946348525098
CUST0145,Customer_145,42,Female,Silver,47650.28899140572,1004.7287313401341,1083.8183676795122,262.6534017628148,405.06832038818027,2,4,42.99970950971025,14.151068174690236,2.7315879042682294,143.9659123526242
CUST0146,Customer_146,46,Male,Silver,52163.066862909625,957.5550781462529,883.117827680999,292.0052163113181,556.187830260819,1,5,43.87598814891215,20.503282509819535,8.947908082993717,206.03138277701424
CUST0147,Customer_147,35,Female,Gold,46999.37659765454,902.5924316872577,716.9367103143543,336.1202599524981,577.3658545162957,2,6,47.06139128994323,22.944743360752142,16.199822646856965,198.26382473215676
CUST0148,Customer_148,44,Male,Bronze,35600.17094051416,943.3937511870051,815.6753404683808,502.09427174978134,422.41141875676635,3,5,39.21801223186227,24.085153121292258,4.88675319132774,181.83822365711728
CUST0149,Customer_149,41,Male,Gold,37009.88744389647,906.8230909094715,896.2963202951588,242.069777548274,370.7579020126144,1,4,31.476398129844988,21.280167891068807,8.412198764672516,132.27345501605208
CUST0150,Customer_150,43,Male,Bronze,39849.21797204708,999.9174510419181,1034.0450446023144,97.48275303542553,451.5026079147417,2,6,40.06598314118845,16.744092004783543,6.404730321666909,152.11922429589532
CUST0151,Customer_151,47,Female,Bronze,43716.55824335971,1158.1190685753008,893.933918618538,214.15932330895373,288.6285607387173,1,2,40.33563325505742,20.526175069689803,0.09404648983933317,202.85114942228347
CUST0152,Customer_152,42,Female,Gold,44343.965059927745,1129.2220628255425,989.6839315865532,258.14693520941677,350.88077745847124,1,3,37.94434880586153,16.038461418546447,7.343715164538477,178.30555648876305
CUST0153,Customer_153,43,Female,Bronze,40359.9870958827,984.8654671966727,944.1940649569409,175.96009225571538,581.0932379746271,2,5,42.541072116282784,19.699648393790504,12.765683169566225,184.61372495605474
CUST0154,Customer_154,42,Male,Silver,45417.51762603051,853.6273792679339,910.8559705776523,281.6770009355539,419.188314272746,2,2,36.25637546129519,19.278534703423343,8.799281959987002,145.16974577222126
CUST0155,Customer_155,47,Male,Silver,39279.1257589275,1064.9457200526738,942.7194361871685,220.37726901561967,617.5310892609511,1,6,44.00291159021489,16.988139372770064,14.962326500321645,168.4986045620314
CUST0156,Customer_156,44,Female,Bronze,44911.6091938561,954.5691258529453,981.0808273159782,364.3488720552213,265.1468026761819,4,2,44.16273102170829,22.38011541048275,2.5451678489240086,163.67557136136244
CUST0157,Customer_157,40,Female,Silver,42535.39484855632,937.1965715814259,977.966053226934,416.0308746119608,579.5683810789956,2,4,30.58280903889525,16.582389800511432,12.824258165487288,224.46748470644695
CUST0158,Customer_158,40,Male,Gold,40647.67870423553,965.3594243041073,928.0161158819607,204.03964800783538,482.40610444640896,2,4,41.7314212400185,19.019266809432814,5.818070547367157,172.71170588222506
CUST0159,Customer_159,43,Male,Silver,41759.94485058936,942.1203937332898,1059.8647170504717,341.0919447941239,410.45196819708394,4,4,44.86562318793321,20.108926576594282,7.463489279978855,189.43150777430833
CUST0160,Customer_160,39,Male,Bronze,37976.16265545097,848.6074993600945,914.2943094763707,458.25149994850915,663.1300146192632,3,5,29.994711329236303,17.371978600797934,4.0610812404588055,157.37457205246653
CUST0161,Customer_161,43,Male,Gold,41249.54711151437,770.0700189624213,974.7910256117534,177.72569742601934,463.924686411115,6,3,26.348562386268352,18.14198733435967,13.504798174992855,234.75042362661782
CUST0162,Customer_162,40,Female,Silver,46093.49611618261,921.4689543219947,889.4051645695864,549.4343347017035,289.7029671604847,3,5,44.42893162469674,19.293949460412687,9.540252697520511,164.25054297734627
CUST0163,Customer_163,44,Male,Gold,41894.03862251295,1030.157188985605,863.0389663956366,322.71003939021864,437.0737186315022,4,4,30.134837658965594,22.785764502141976,3.471338495686905,156.3870098405354
CUST0164,Customer_164,42,Male,Bronze,50482.19046585409,754.4325786021304,1213.7748533659994,390.6056809066052,462.32389141291594,2,5,41.60561214189669,20.935646757850172,10.778022330017242,178.68742043765747
CUST0165,Customer_165,43,Male,Silver,42853.63358173244,948.5091719647319,1013.3770096867065,344.3556722280862,145.96113653357196,3,5,38.90645621777051,17.83444464073334,13.620563599930067,204.42579386368573
CUST0166,Customer_166,41,Male,Gold,45645.26143562268,870.8343265458714,762.0381835211069,222.3282775410035,526.2393472382759,4,5,42.625478934239986,20.548534861344876,4.792592023885239,188.95767634021823
CUST0167,Customer_167,46,Male,Gold,47381.45664906787,1086.8913371474644,970.8303847201064,320.1448207541583,547.0150238316428,2,3,38.18466518028118,16.765292065580653,4.624108625128092,171.66443987853447
CUST0168,Customer_168,41,Male,Silver,42070.1923518048,778.6385333046214,921.3293707372939,285.12054753622243,358.2911368931809,3,6,30.962200678155128,16.711825664301358,4.154288251063509,147.80290696673407
CUST0169,Customer_169,46,Male,Gold,42640.86930613598,941.5485158689389,699.6137635593246,348.54180302092266,316.07416051465276,3,5,45.80329297919326,15.073538802642663,0.0,181.51548634261084
CUST0170,Customer_170,49,Female,Gold,49804.731764697186,988.9659415274626,850.8363814367953,365.71225966373106,342.64538002955317,3,5,44.3010495374944,27.278980116733234,9.962079835893835,160.73109122877503
CUST0171,Customer_171,43,Female,Bronze,34764.62047555441,898.5286868910941,859.0717561886896,232.59116020654074,455.2354872033722,1,6,39.00103532459099,18.972099036584158,6.360526417435411,180.65572051576936
CUST0172,Customer_172,46,Female,Bronze,39274.3489214455,902.1883510924744,869.6273971223335,150.4129076526785,358.0742140278502,2,6,40.31280664500962,19.580769734102635,12.25448981083986,171.8788463480181
CUST0173,Customer_173,45,Male,Bronze,43093.89123533752,994.5362349399628,841.7241342388418,41.11828417235708,426.5720837813696,5,6,43.82698742295585,22.708392165418655,8.443287954807188,181.91947122216786
CUST0174,Customer_174,42,Female,Bronze,42029.63571986475,1029.5771149771142,1020.3884437168816,271.0553724319,394.98107351485885,3,5,31.78072591933229,12.111457140588286,5.247315752542082,139.37862722257523
CUST0175,Customer_175,42,Male,Bronze,42871.09840591264,922.6751590976986,1045.2467534470745,317.67447646023203,470.04743596108284,3,3,44.195558937101346,18.77270714039362,11.352403086206063,143.84428300879534
CUST0176,Customer_176,39,Male,Bronze,47699.44829012515,1005.6409526097517,809.7948445642489,198.03369187253057,552.543478441477,1,7,34.496896326760655,20.915175776825148,6.356907621255077,194.0956229324703
CUST0177,Customer_177,42,Male,Silver,42796.035469638526,972.0919175395721,799.7812544218527,359.0824345420126,388.6786433528415,2,3,26.188331706023448,18.426916712199493,20.06307710806458,199.5381286369407
CUST0178,Customer_178,43,Male,Bronze,42295.54585395866,970.2465892812046,954.711911517521,166.9187184691155,551.4321694668872,4,6,41.192378694048635,19.05884997308197,11.364306179834099,193.75442401224134
CUST0179,Customer_179,42,Female,Gold,40741.9911355155,978.1856295261987,1054.9020151495188,161.08929243460992,293.247473424756,3,5,39.866708321852045,19.731859593725503,6.883988726825974,220.69590315806246
CUST0180,Customer_180,39,Male,Silver,39467.51487609877,957.6745239850952,735.6811188845833,267.4145595567929,606.1470165728018,3,5,32.6991761741371,17.15091577588157,6.124018098380315,166.46854709731298
CUST0181,Customer_181,47,Male,Gold,46398.455303625626,856.8542043062968,924.6504778432005,334.8221748496785,554.0149038521266,5,3,34.94571244394831,15.22726642325615,6.829900704465093,189.99075123339003
CUST0182,Customer_182,46,Female,Bronze,43230.24488178739,936.0152476745156,915.175799224874,201.4857098369977,648.9538721694773,1,5,49.1180310961482,19.020399533679992,7.049804824992528,165.2766373156872
CUST0183,Customer_183,43,Female,Bronze,50474.24237338265,746.8138088670494,1053.3433701296326,142.60428475498549,413.33476707655853,2,5,31.009378240581263,20.38651799824583,18.121548116434262,135.10477986221568
CUST0184,Customer_184,44,Female,Gold,40300.089111016954,1010.5887206193036,901.9147777415752,220.85130909556904,488.7872284871074,5,4,42.59878971074091,15.120181126386509,3.2178181159099566,190.17218833641132
CUST0185,Customer_185,48,Male,Gold,45388.0667439283,936.6941969476845,899.9291405423354,159.95922660302824,500.4515326355367,4,4,36.64978926120249,19.797634688956144,5.816401319797023,174.01602156122533
CUST0186,Customer_186,50,Female,Gold,42374.87149627002,932.1659847978777,835.2458194364841,359.4191971499937,421.8775826781897,2,6,46.098015022568184,17.198729302783885,0.0,206.22541069510766
CUST0187,Customer_187,41,Male,Silver,47563.12799581384,770.9896182288164,989.259733829931,163.8828070719219,513.0764119066524,3,3,36.9648184353661,21.058955370870102,8.529472265576171,193.53238941417453
CUST0188,Customer_188,49,Male,Bronze,35788.791941444746,1129.7212574968623,910.4355937523213,195.1215951676872,306.96863742610105,2,6,38.36225439811233,23.533464790742045,0.7441215497422053,175.63733156461836
CUST0189,Customer_189,40,Female,Gold,45428.15941312484,1056.68873900973,857.9238206318946,24.57861433728658,459.89481467964947,3,5,45.17891095911077,15.786838961052855,11.401080527252248,211.77522537433924
CUST0190,Customer_190,38,Female,Bronze,45208.25912959489,917.5820168992328,891.8477326898354,319.76764835383364,391.2771435886448,1,5,33.563770305685985,15.742524613344443,11.396866414782517,141.53617894524032
CUST0191,Customer_191,45,Female,Gold,45922.95646426976,795.4193271209404,832.2435347664345,404.4109403047372,341.88344688603183,2,5,42.91695254641298,18.245383341866514,5.012449026541792,218.67109585095523
CUST0192,Customer_192,49,Male,Bronze,48504.29025390898,976.5318142565025,819.1734278359073,201.95555934434347,492.25141052657574,3,7,42.25225046268069,14.490759094720545,13.259738088614593,146.0581811805676
CUST0193,Customer_193,42,Male,Silver,44861.00103125847,1167.5667489783964,1210.9918556005362,345.6723059136183,421.6803381279612,3,6,37.39666187221404,24.385634067736966,9.15035379595701,190.93229267274182
CUST0194,Customer_194,45,Male,Bronze,45717.93305307228,1051.8940500469612,838.2746813453077,229.16982460539694,329.9845767028305,3,6,41.28886433075943,24.02347730004261,7.972019905854768,196.06224966777538
CUST0195,Customer_195,40,Male,Gold,41674.501487628,1037.5537757565778,984.9102110743144,255.60330523358178,432.8400748141933,1,4,43.45191581759893,20.7256150483197,10.503328606906049,177.4932106154288
CUST0196,Customer_196,44,Male,Bronze,40308.39430263276,1037.8828420202535,942.097294438939,334.2018847992799,387.396515733242,1,6,36.60581271995798,16.411672707870636,11.467394559569968,164.23962080242612
CUST0197,Customer_197,47,Male,Silver,46695.02974788349,1036.3569323200477,763.4044288799466,406.19439853864003,466.1250531233856,2,5,30.1188238355084,20.225958434442013,2.853142459089642,135.41989142469396
CUST0198,Customer_198,39,Female,Silver,49173.441874949625,905.0736606307212,1053.37277099165,231.4198536947702,269.26420424070534,1,6,38.22050911031666,17.3551381105282,8.800091129263938,191.05348208502636
CUST0199,Customer_199,47,Male,Bronze,50852.496149464634,932.0231354210914,767.3952313917962,243.6534838876724,466.02805065828863,1,3,40.718939407749424,18.854042945288647,8.163984977057932,153.24513995899792
CUST0200,Customer_200,43,Female,Gold,60745.37402093173,956.0593906199236,1014.3903345943571,558.2749961786924,747.4798809742335,10,3,20.428449001335995,17.79983667352135,33.41685033799803,346.30736811092413
CUST0201,Customer_201,44,Female,Silver,69914.31688096235,928.462150919999,681.4100422283891,621.4533454691305,706.5275476237449,9,1,28.743354788607427,19.324455773718338,37.889773863963775,443.71399371851095
CUST0202,Customer_202,52,Female,Silver,55673.18937263657,772.5482662997726,912.0346598847927,498.20558115939997,560.911855869792,8,2,22.506620685243718,21.200945423456197,37.61193964164083,341.1640193259083
CUST0203,Customer_203,50,Female,Bronze,64049.11685366219,981.6297369403572,657.2330072988007,653.9632416644247,609.6283900633732,9,2,20.304445323410487,21.891382056358214,19.900345339982895,385.47344373964495
CUST0204,Customer_204,51,Female,Silver,63259.90129495978,821.2291751110262,833.9961566153887,589.9480530173339,662.2466516190387,7,2,17.768451223165965,23.093330703033637,26.96438002470186,356.84380517433783
CUST0205,Customer_205,50,Male,Silver,68731.97633288588,769.1852912198337,655.8586388736392,456.9379420472063,700.2589517114352,5,2,16.629104217101776,24.9778940228557,25.615457630153728,370.77621846480866
CUST0206,Customer_206,44,Male,Gold,67909.99463138643,976.7652646353249,710.4184340742265,569.3386443329082,572.1171146691427,9,2,24.273332893843815,22.30824586538175,50.30245540345712,366.41311983751984
CUST0207,Customer_207,47,Male,Gold,58163.87629142035,917.2685340754779,498.81648658505594,530.5584016541032,745.2874212949412,8,1,14.991064236454994,13.70942361853119,38.89462003432712,337.8046012187126
CUST0208,Customer_208,45,Male,Gold,59792.3121383639,1065.7727035658268,777.5281317965738,564.889292010601,665.6463764147662,10,2,28.348076652522586,15.043013530802055,38.287367490006176,342.00141174007604
CUST0209,Customer_209,44,Female,Bronze,63408.07133450518,973.1402049847743,829.6428013690071,345.3842055894762,755.903023127924,6,1,22.189483690834145,20.13983647571628,35.54130420281246,303.30197910101634
CUST0210,Customer_210,46,Female,Silver,61650.159397561074,866.0141462235716,561.5924040235211,462.7191738518395,607.2626140201387,7,1,26.97367003658458,19.08341541616688,32.888976685385494,295.71577036345127
CUST0211,Customer_211,50,Female,Bronze,58228.250341329716,926.8462817074202,881.0737444816651,416.3695795283374,707.3244987386544,4,3,26.861210832598264,19.25874945834591,39.59440810149199,423.0176795658135
CUST0212,Customer_212,45,Male,Silver,58873.35857075069,827.1706254167696,718.0269844814867,402.464010972738,521.0888901572773,9,1,20.292609573598114,21.114700305648714,41.490472812855614,352.9053130383496
CUST0213,Customer_213,47,Male,Silver,64516.348511380544,1065.9749607320582,717.2246654954733,422.210753126762,504.82189460399474,11,5,18.788993028439783,26.79431745338117,33.490683028171716,389.7323141430059
CUST0214,Customer_214,46,Male,Silver,62550.02725875236,946.1761442533547,726.501462662335,593.2498538085352,682.5952417683901,9,3,14.46715059111433,26.12815819967311,32.68721883216287,378.92201085705244
CUST0215,Customer_215,47,Male,Gold,62348.10858108809,1008.5417021230274,876.3377922316498,461.5166496952752,773.5467341955647,7,3,17.06160908197884,18.97957943204763,39.220955443954324,461.65690692278133
CUST0216,Customer_216,44,Female,Bronze,66637.6078733904,884.4088687299806,767.9515023143996,659.7583772231671,503.6464714924694,5,2,22.318280139688373,22.390999715042646,35.80339587846498,369.0239594453473
CUST0217,Customer_217,48,Female,Bronze,45992.63778977514,841.919469491226,759.6387590716552,554.453479910251,759.9765140068566,6,5,16.737191653993186,20.61027065105794,36.90716259398807,361.9029176207968
CUST0218,Customer_218,49,Male,Silver,58537.979274434285,878.0465008719666,874.1979954209332,407.6875611732342,635.892909531666,5,5,25.032759681183876,29.250321598742264,40.69181865723193,334.11049311198553
CUST0219,Customer_219,48,Male,Bronze,55970.95618889098,1074.8037507053098,658.8859712022428,369.08451157602025,450.01885463033136,7,1,12.691754470803673,26.969427312730573,36.64940348193323,380.36703619570136
CUST0220,Customer_220,50,Female,Gold,61842.288960214675,842.131979849486,598.9790257482343,403.49426076565965,761.5415600508462,6,3,24.169625715427788,21.856034521329754,35.99491664395292,387.66811738620277
CUST0221,Customer_221,47,Female,Bronze,68606.37086236641,812.9708271772389,793.0424876838786,302.17595660028525,403.6253812813463,7,3,27.153338886187825,28.25937519903139,40.5993033533274,389.81497233194085
CUST0222,Customer_222,46,Female,Silver,52904.859684083116,902.3963394258202,898.0376751258226,573.8281856028041,482.3665853317052,8,3,20.749450600573688,20.916433333867996,37.327919834720966,388.91939116737194
CUST0223,Customer_223,44,Female,Gold,62836.07030691048,898.0604859252786,620.2766132253757,427.83929649618364,454.63103146545745,9,3,17.222546943970276,25.261564029865944,34.33995453790583,325.06331732099375
CUST0224,Customer_224,44,Male,Gold,68725.27093636646,850.0524374910857,796.522128875783,558.3876624514638,669.9948484554943,11,1,13.617684597335984,17.5207366586936,32.52040789491558,400.98132164547354
CUST0225,Customer_225,42,Female,Silver,66127.80252971969,920.5126669927737,658.1003306789077,308.86300434321436,458.2429506190674,7,2,25.730314883652255,23.397264636564717,29.80529373959849,380.25995850116504
CUST0226,Customer_226,50,Female,Bronze,69930.58710515017,885.5593988446403,864.8288429705002,622.9955366887824,460.2928076821613,7,6,17.494819449395482,12.213145905896708,33.395190948066386,401.73876497347584
CUST0227,Customer_227,46,Female,Silver,64137.81973400317,1010.8221997655731,733.5062548567718,432.06070135856237,626.3440975954271,8,3,19.47578261341232,18.754361596137787,37.75143455040474,385.976958413389
CUST0228,Customer_228,41,Female,Bronze,58615.18841457016,926.3079872539447,715.5686997723826,547.7371977587794,604.3117461542862,8,2,9.033905882946927,14.84895503531265,36.948047733460136,376.0073622946818
CUST0229,Customer_229,47,Male,Bronze,61233.36421031457,938.4567403373514,865.9023373618788,528.4619372401412,715.0909350306113,8,2,19.97101431078123,18.49146635553811,32.10076535544046,373.3271392592011
CUST0230,Customer_230,46,Male,Gold,60028.90559998506,778.1815289825793,832.6409546420714,567.4228406599549,775.3690495252239,8,3,13.93485245194925,25.476053608083166,35.23916488437012,373.8011952147637
CUST0231,Customer_231,45,Male,Silver,58971.15216782569,985.8266734050846,666.8559377341408,646.543185915878,751.7526457538372,7,1,8.923970058222928,17.24575838254732,37.64955746441437,377.4602557670196
CUST0232,Customer_232,47,Male,Gold,51333.10182337919,877.4184379897335,905.7272806282083,474.39725946806465,483.7705265376015,7,1,20.668395299726985,21.061636136663147,36.716483320411456,331.4622911970466
CUST0233,Customer_233,44,Male,Silver,66013.17170699555,781.5719945564518,668.6887983960022,503.9297309992064,639.6729839083791,7,2,21.66612780777821,23.548905005279604,28.653891673551204,378.92958561883853
CUST0234,Customer_234,50,Male,Silver,59981.53969319434,809.0160846211481,656.3908091172784,467.9262558688136,714.5847304867618,7,3,14.01829158913098,23.949352898929643,28.271707144173227,352.865105471851
CUST0235,Customer_235,47,Female,Gold,50363.84250840034,934.3961149685708,665.0926433608219,485.65493989091135,575.7944392288064,11,2,28.213256864416714,22.760856873550125,29.99270514635136,377.9243277577927
CUST0236,Customer_236,45,Female,Silver,61771.78745370617,845.6109012566733,938.0177633345958,576.5398090796724,614.1781568161591,10,3,24.48812482430582,21.114901762567275,35.969437974052894,365.5568365717166
CUST0237,Customer_237,46,Female,Silver,61413.659301939995,850.0268167511606,728.8931333076912,462.32449835138283,633.9711016802297,7,4,23.235591594898203,20.411017331923883,40.908919487259695,424.1906187072637
CUST0238,Customer_238,39,Female,Bronze,65222.45042533139,847.7015802668501,849.07480213233,607.8237940646432,523.3007405489448,5,4,19.67701241241806,15.994683738292116,46.64782252731411,386.7325823676966
CUST0239,Customer_239,48,Male,Silver,67390.08876281025,858.9176047153499,782.0454112088677,352.0678086220237,550.2051552714815,8,1,15.818552271609594,18.21619812018684,34.71046122810173,385.24103784996043
CUST0240,Customer_240,48,Female,Silver,65555.08322389076,1054.2116846572371,829.7245453683406,672.7335898894415,622.9502521264682,7,3,17.917944125037057,26.55769418632515,39.654917365676056,390.50834432598543
CUST0241,Customer_241,46,Male,Gold,58523.61414292568,987.132500456776,656.2902548153041,637.436353344102,593.2363294614627,8,1,22.614931315596106,19.638775161485015,37.24614395152549,390.7218040693217
CUST0242,Customer_242,44,Female,Gold,54943.354395430026,1070.1899916544544,749.7700965970918,506.48488160456384,659.5464524646742,6,3,19.495632680773184,19.069407906886827,28.217320075811354,386.1765664387181
CUST0243,Customer_243,49,Female,Silver,61453.95258696401,773.5534658150314,663.266718282527,440.78762906759465,767.461974116075,7,2,10.632576001619427,19.029945629669665,27.83531823004585,337.90460507231603
CUST0244,Customer_244,46,Female,Bronze,58555.178971944115,1086.9494452671347,876.8003372707477,423.11160621896613,519.3182158259485,10,5,8.02875878227234,21.278572871915106,32.74060846051636,387.4736042017981
CUST0245,Customer_245,51,Male,Bronze,58140.71490336101,710.9301485336086,826.9007700149264,622.9964068604203,580.6240218480225,6,2,23.251026835656173,19.63661717614506,35.64380150171423,368.8340874721982
CUST0246,Customer_246,45,Female,Gold,64067.461633761166,869.1420100135806,725.9413439817721,563.7602849999754,512.3074675831348,6,1,23.245054566382766,20.684289095756196,27.431924269604668,393.614256869272
CUST0247,Customer_247,44,Male,Silver,56202.609605815574,897.4321441123049,916.8723609467892,444.503780350343,668.5338864115585,9,3,25.35535824837131,18.878651986103165,28.78332578474832,336.11100031925014
CUST0248,Customer_248,45,Male,Silver,55825.766710797354,931.7540911865328,776.6988419724893,585.8573303186041,640.114430823604,7,3,13.849029900510295,20.88557793592705,35.5970061679779,371.8795279445038
CUST0249,Customer_249,47,Female,Bronze,57340.76992143605,1032.2031402809516,951.2168949395707,323.73238551414056,489.4402004045752,8,2,28.48206202886391,21.659352970273382,40.96272626862979,306.526283406392
CUST0250,Customer_250,48,Male,Bronze,56983.415903708395,843.8457430380342,744.1641973587876,341.5416360268908,655.2785525321852,8,3,23.43515511066453,25.544346138582462,32.181444754562264,382.3205191920942
CUST0251,Customer_251,46,Male,Bronze,62449.0725316447,956.2597664465984,928.0503344564838,438.03231315107064,458.4264096796318,6,4,19.116647543235885,19.597201978515013,28.61751365795179,374.63858365191595
CUST0252,Customer_252,47,Female,Gold,62090.36027548014,891.6669668845054,783.6641284297463,498.0842966557415,629.9696931217662,6,3,16.797017657669027,24.121855818029275,34.66459320875137,393.0643766546868
CUST0253,Customer_253,45,Female,Silver,59232.43081194271,1066.425124625633,812.6335188415509,412.54854675942613,700.6974438620474,7,3,28.183373154297023,16.70615283708584,33.12109039116732,380.24814922706094
CUST0254,Customer_254,48,Female,Gold,54354.830463195634,763.4209731424983,878.0749351990426,411.95851431961626,534.7717492002685,10,3,19.38119113840787,20.460601664545404,27.88008966628415,388.2709084818316
CUST0255,Customer_255,47,Female,Silver,61404.45662669717,905.3676960723742,739.7680350661713,575.2483389547415,596.8706936793905,7,3,20.03980465340193,25.926828172621313,25.193166112633477,376.9972231510179
CUST0256,Customer_256,43,Female,Gold,55850.567326225355,871.2935793955652,774.4679408481761,493.906907592341,459.2693784321507,7,3,14.615347746081728,17.655648285850454,22.719338462535276,348.10419654873925
CUST0257,Customer_257,42,Female,Silver,55641.33558444971,889.8179696720347,709.0171123457102,367.3762106140694,399.4158434766773,8,4,17.016275105028132,20.20267291063717,34.014052578430615,415.36350729836755
CUST0258,Customer_258,41,Male,Bronze,58488.55137063715,744.8027035867281,805.2318458735559,469.6041606211989,631.2992112936078,8,4,21.69066482284233,23.491523872980263,28.67232655051528,403.7951259492543
CUST0259,Customer_259,43,Female,Bronze,57236.6522868801,944.0842577352995,799.1918263049276,376.81431977675214,593.6720708226103,10,1,26.42609620506363,20.27490464575053,22.311225832824235,326.9980479955128
CUST0260,Customer_260,43,Female,Bronze,57441.35349608629,906.5286741374662,498.6519870238428,502.6804392477654,505.4909491675116,10,2,23.714230858663647,24.33104693974288,39.41636621733108,351.0077977111254
CUST0261,Customer_261,44,Male,Gold,59436.13350355843,980.6237375378926,717.9304730245838,472.0737526409752,638.359381633945,6,1,18.20868059298005,20.922536444854924,36.16942740000822,388.1565972485467
CUST0262,Customer_262,42,Female,Bronze,56500.57534028218,819.9247712436897,910.2447401591421,471.97294097974645,612.6129295245021,8,1,26.821347594730153,22.233079964456184,34.197952648889746,334.842307365483
CUST0263,Customer_263,42,Male,Silver,59016.46234197116,847.000820642817,662.2555654453448,446.9041980428445,589.3571971724111,8,2,13.961996526699846,18.08123734202626,40.06486364613094,330.44726940914774
CUST0264,Customer_264,47,Female,Gold,63158.73164887198,904.8724524164331,945.7829058405179,534.1718993027699,795.2903048304651,7,2,21.637685793400074,20.215603088042393,42.42832712446009,378.2510115089281
CUST0265,Customer_265,42,Female,Silver,51876.917957279875,909.1761407656735,760.0876870466766,515.3765923308388,732.0690573755903,9,2,12.530902990977893,17.29763659497279,30.315991473393108,356.99805355882944
CUST0266,Customer_266,46,Male,Gold,56556.1620155201,945.0391971113314,805.2040145859052,498.33438825958893,498.13770029873046,8,6,20.229484134564522,12.14077469804619,40.204397860234515,346.9175666990184
CUST0267,Customer_267,52,Female,Silver,61142.8172568298,748.5299306014174,562.5302510041247,637.9740762675879,721.5904985917273,11,3,18.7173505831016,19.851843623524328,30.708548793703898,356.22711336626554
CUST0268,Customer_268,46,Male,Silver,56341.49606543949,750.0710653126016,784.9876634014178,397.3804401306568,287.0562275059931,8,1,22.308947273453676,22.913544319547945,35.41795005761416,442.90453521069486
CUST0269,Customer_269,45,Female,Gold,59132.802162507054,985.3672421416917,763.4552637886208,600.0493537394009,484.1194092424478,6,4,13.175945303306982,22.827295819328143,35.85001423105183,347.1653514191701
CUST0270,Customer_270,47,Female,Gold,54388.0377710788,817.01000737363,745.2812261587934,491.89278190722206,580.6361463012142,8,3,26.64683404174072,20.714143958564986,39.972817155920644,395.6217653868168
CUST0271,Customer_271,52,Male,Bronze,59924.709900488626,874.9641278547011,894.7694222243733,522.5432571741262,739.16592167839,9,1,20.881608885155913,21.933647693854468,34.665534512319816,364.0327083762985
CUST0272,Customer_272,41,Female,Bronze,64931.88458619162,954.3768428093495,879.1956697397425,330.12444757247465,661.7134489545268,7,3,17.884201829095545,22.63082378244039,33.1856343950421,336.4425522483293
CUST0273,Customer_273,46,Female,Silver,59490.1273143225,908.6606378871116,450.21885239598566,552.2636083568706,579.5336382653219,5,4,22.181828638764653,20.01803941117543,28.239153102399907,373.34092204038114
CUST0274,Customer_274,46,Male,Silver,65182.67141495891,872.626448513951,888.4922134864996,429.97469966642325,476.4168215457578,6,2,18.672427454706337,21.983583422252327,33.548129844407796,397.3195554819299
CUST0275,Customer_275,45,Female,Silver,50579.61867564292,904.8903311534206,568.3221312233519,511.1390980997698,716.7192998984916,6,5,23.214156223642156,24.619440466245162,34.94781928217316,338.2170447274454
CUST0276,Customer_276,48,Male,Gold,57437.995466158296,928.7884506103355,751.8649007196382,596.4695856796895,684.032700592333,7,1,15.823862667353994,23.11266686845325,35.40055130523292,322.90334196761415
CUST0277,Customer_277,40,Female,Gold,61538.545750787285,811.2942832284224,672.9203539162423,551.2607728782654,731.2238780415674,6,2,18.628766670078196,20.50738768591045,34.202992380781495,390.6949678352047
CUST0278,Customer_278,43,Male,Bronze,52934.612327419665,1086.000993360376,877.942192449005,373.6362128750602,624.5632008775954,9,4,21.310066549646425,20.48931932522477,42.63651962530979,374.6257661737838
CUST0279,Customer_279,44,Female,Silver,64916.378644227974,926.6058641951421,803.9797727253622,504.31492015912073,660.677557376691,6,1,26.17066361616792,21.748753685367507,37.854236387042896,315.20722339467125
CUST0280,Customer_280,49,Male,Bronze,57953.57177322116,836.3781833190956,762.6626832368014,386.2019789457475,610.8268301774393,7,4,26.566722510697346,25.44454737852475,22.677425103019416,339.94499510470143
CUST0281,Customer_281,39,Male,Gold,54593.28862782485,852.0481789096168,810.0561615226943,432.00667655074596,561.7929929051354,8,1,14.807034235180682,19.489330122547884,32.98799005684328,370.30861970676636
CUST0282,Customer_282,50,Female,Gold,65102.68080540547,840.0689975508066,742.8670940548532,451.0560862907877,559.5847483479256,8,1,23.40357194003242,26.080652372146066,32.65079729664092,359.3190672464651
CUST0283,Customer_283,46,Female,Gold,65657.92988480105,884.5706283182758,862.3945166101737,532.8494672453243,847.1611444004691,7,1,11.835304396572429,21.03578471220047,39.139410470103755,348.4247257873783
